% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.205713957e+07 +1.205713957e+07 +1.205721584e+07 +1.205721584e+07
3 +1.982453890e+06 +1.982453890e+06 +1.982530160e+06 +1.982530160e+06
8 +5.007275414e+05 +5.007275414e+05 +5.008038114e+05 +5.008038114e+05
17 +3.253569603e+05 +3.253569603e+05 +3.254332303e+05 +3.254332303e+05
18 +5.102633844e+04 +5.102633844e+04 +5.110260844e+04 +5.110260844e+04
19 +2.327180198e+03 +2.327180198e+03 +2.403450198e+03 +2.403450198e+03
57 +1.009338564e+03 +1.009338564e+03 +1.085608564e+03 +1.085608564e+03
86 +6.688496209e+02 +6.688496209e+02 +7.451196209e+02 +7.451196209e+02
25972 +6.048577285e+02 +6.048577285e+02 +6.811277285e+02 +6.811277285e+02
28242 +3.902368043e+02 +3.902368043e+02 +4.665068043e+02 +4.665068043e+02
29143 +2.482509952e+02 +2.482509952e+02 +3.245209952e+02 +3.245209952e+02
30581 +1.556552935e+02 +1.556552935e+02 +2.319252935e+02 +2.319252935e+02
32332 +9.281178829e+01 +9.281178829e+01 +1.690817883e+02 +1.690817883e+02
33320 +6.179613517e+01 +6.179613517e+01 +1.380661352e+02 +1.380661352e+02
34595 +3.958169278e+01 +3.958169278e+01 +1.158516928e+02 +1.158516928e+02
35617 +2.471404206e+01 +2.471404206e+01 +1.009840421e+02 +1.009840421e+02
36474 +1.582701077e+01 +1.582701077e+01 +9.209701077e+01 +9.209701077e+01
36992 +9.457663389e+00 +9.457663389e+00 +8.572766339e+01 +8.572766339e+01
37459 +6.275119064e+00 +6.275119064e+00 +8.254511906e+01 +8.254511906e+01
38055 +3.929536387e+00 +3.929536387e+00 +8.019953639e+01 +8.019953639e+01
38508 +2.497259404e+00 +2.497259404e+00 +7.876725940e+01 +7.876725940e+01
39107 +1.504580451e+00 +1.504580451e+00 +7.777458045e+01 +7.777458045e+01
39598 +9.959071649e-01 +9.959071649e-01 +7.726590716e+01 +7.726590716e+01
40019 +5.917459146e-01 +5.917459146e-01 +7.686174591e+01 +7.686174591e+01
40576 +3.794440068e-01 +3.794440068e-01 +7.664944401e+01 +7.664944401e+01
41039 +2.203102702e-01 +2.203102702e-01 +7.649031027e+01 +7.649031027e+01
41404 +1.579180408e-01 +1.579180408e-01 +7.642791804e+01 +7.642791804e+01
41857 +9.927375379e-02 +9.927375379e-02 +7.636927375e+01 +7.636927375e+01
42228 +5.763837247e-02 +5.763837247e-02 +7.632763837e+01 +7.632763837e+01
42601 +3.890236211e-02 +3.890236211e-02 +7.630890236e+01 +7.630890236e+01
42904 +2.339672966e-02 +2.339672966e-02 +7.629339673e+01 +7.629339673e+01
43663 +1.576739417e-02 +1.576739417e-02 +7.628576739e+01 +7.628576739e+01
43847 +9.871752492e-03 +9.871752492e-03 +7.627987175e+01 +7.627987175e+01
44226 +5.191940711e-03 +5.191940711e-03 +7.627519194e+01 +7.627519194e+01
44379 +3.823376382e-03 +3.823376382e-03 +7.627382338e+01 +7.627382338e+01
44676 +2.282243523e-03 +2.282243523e-03 +7.627228224e+01 +7.627228224e+01
45094 +1.524497179e-03 +1.524497179e-03 +7.627152450e+01 +7.627152450e+01
45289 +9.983534726e-04 +9.983534726e-04 +7.627099835e+01 +7.627099835e+01
45483 +5.763685438e-04 +5.763685438e-04 +7.627057637e+01 +7.627057637e+01
45783 +3.944481214e-04 +3.944481214e-04 +7.627039445e+01 +7.627039445e+01
45969 +2.502848195e-04 +2.502848195e-04 +7.627025028e+01 +7.627025028e+01
46332 +1.570706928e-04 +1.570706928e-04 +7.627015707e+01 +7.627015707e+01
46618 +9.906232440e-05 +9.906232440e-05 +7.627009906e+01 +7.627009906e+01
46955 +6.295514528e-05 +6.295514528e-05 +7.627006296e+01 +7.627006296e+01
47292 +3.720030004e-05 +3.720030004e-05 +7.627003720e+01 +7.627003720e+01
47365 +2.459818144e-05 +2.459818144e-05 +7.627002460e+01 +7.627002460e+01
47706 +1.493627077e-05 +1.493627077e-05 +7.627001494e+01 +7.627001494e+01
47876 +9.822000052e-06 +9.822000052e-06 +7.627000982e+01 +7.627000982e+01
48230 +6.053281354e-06 +6.053281354e-06 +7.627000605e+01 +7.627000605e+01
48335 +3.769293855e-06 +3.769293855e-06 +7.627000377e+01 +7.627000377e+01
48561 +2.499545289e-06 +2.499545289e-06 +7.627000250e+01 +7.627000250e+01
48757 +1.562398836e-06 +1.562398836e-06 +7.627000156e+01 +7.627000156e+01
48975 +9.153808378e-07 +9.153808378e-07 +7.627000092e+01 +7.627000092e+01
49186 +6.036667628e-07 +6.036667628e-07 +7.627000060e+01 +7.627000060e+01
49497 +3.477838533e-07 +3.477838533e-07 +7.627000035e+01 +7.627000035e+01
49583 +2.387274662e-07 +2.387274662e-07 +7.627000024e+01 +7.627000024e+01
49813 +1.423675968e-07 +1.423675968e-07 +7.627000014e+01 +7.627000014e+01
50118 +8.508853000e-08 +8.508853000e-08 +7.627000009e+01 +7.627000009e+01
50227 +5.487366650e-08 +5.487366650e-08 +7.627000005e+01 +7.627000005e+01
50487 +3.849919494e-08 +3.849919494e-08 +7.627000004e+01 +7.627000004e+01
50581 +2.464173576e-08 +2.464173576e-08 +7.627000002e+01 +7.627000002e+01
50817 +1.173687281e-08 +1.173687281e-08 +7.627000001e+01 +7.627000001e+01
50893 +9.184972782e-09 +9.184972782e-09 +7.627000001e+01 +7.627000001e+01
