% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.172094646e+01 +3.172094646e+01 +3.859094646e+01 +3.859094646e+01 +5.8516e-01 -3.9185e-01 -3.9915e+00 -8.9199e-01 +3.9894e+00 +1.0330e+00 +2.5651e+00 +7.7478e-01 +3.6000e+00 -9.6596e-01 -1.0255e+00 +2.4323e+00 -1.1744e-01 +1.3516e+00 -2.7735e+00 -1.6404e+00 +2.6122e+00 -1.3158e+00 -1.1352e+00 -1.8345e+00
2 +1.761363900e+01 +1.761363900e+01 +2.448363900e+01 +2.448363900e+01 -2.7997e-01 -3.7230e+00 -3.7408e+00 -3.1663e-01 +1.6965e+00 +3.4148e+00 +4.9434e+00 +6.9951e-01 +4.2546e+00 -6.1668e-01 -1.3989e+00 +3.8839e+00 -1.2941e+00 +5.7180e+00 -3.0462e+00 -1.4125e+00 +4.7458e+00 -1.1972e+00 -1.3265e+00 -3.4992e+00
3 +6.224149530e+00 +6.224149530e+00 +1.309414953e+01 +1.309414953e+01 +1.1740e+00 -3.0642e+00 -2.5629e+00 +2.3551e+00 +2.6059e+00 +2.7490e+00 +5.0731e+00 -2.4127e+00 +7.1806e-01 +1.7634e-01 -1.8252e+00 +3.8123e+00 +1.5138e+00 +2.7754e+00 -1.9296e-01 -3.0319e-01 +4.9939e+00 -3.7207e+00 -1.1748e+00 -2.1479e+00
4139 +3.451686390e+00 +3.451686390e+00 +1.032168639e+01 +1.032168639e+01 -2.7694e+00 -1.2207e+00 -2.5766e+00 +1.5475e+00 -8.7702e-01 -1.8179e+00 +1.7010e+00 +1.1136e+00 -1.8669e+00 -4.0600e+00 -7.2776e-01 -7.9818e-01 -5.1779e+00 +4.0530e+00 -4.9859e+00 -3.7657e-01 +5.0436e-01 +1.7547e+00 -1.8912e-01 -1.4762e+00
33121 +2.438599486e+00 +2.438599486e+00 +9.308599486e+00 +9.308599486e+00 +4.7436e+00 +1.3155e-01 +2.3122e+00 -6.2157e-02 +4.4938e+00 +4.1612e+00 -1.9781e+00 +3.7498e+00 +3.7807e+00 +1.7791e+00 +3.4464e+00 -2.9882e+00 -1.7525e+00 +1.8597e+00 -4.5478e+00 -2.4483e-01 -6.4430e-01 +4.8196e+00 +3.7623e+00 +4.6908e+00
296819 +1.554231972e+00 +1.554231972e+00 +8.424231972e+00 +8.424231972e+00 +3.0625e+00 -2.6787e+00 +3.5980e+00 +5.3619e+00 +7.4525e-01 +1.4217e+00 -4.2512e+00 -1.9005e+00 -5.0425e+00 +4.6769e+00 +1.6453e+00 -8.0239e-01 -2.9090e+00 +4.8030e+00 +4.5077e+00 +4.5692e-01 +4.2311e+00 -1.3135e+00 +4.7038e+00 -4.3145e+00
296949 +7.381155397e-01 +7.381155397e-01 +7.608115540e+00 +7.608115540e+00 +3.0505e+00 -2.6792e+00 +3.6057e+00 +5.3581e+00 +7.4412e-01 +1.4068e+00 -4.2442e+00 -1.8617e+00 -5.0172e+00 +4.6549e+00 +1.6490e+00 -7.9617e-01 -2.9046e+00 +4.8230e+00 +4.5193e+00 +4.7442e-01 +4.2362e+00 -1.3249e+00 +4.6911e+00 -4.3192e+00
297131 +5.967306395e-01 +5.967306395e-01 +7.466730639e+00 +7.466730639e+00 +3.0469e+00 -2.6929e+00 +3.6043e+00 +5.3882e+00 +7.5505e-01 +1.3928e+00 -4.2391e+00 -1.8645e+00 -5.0130e+00 +4.6634e+00 +1.6545e+00 -7.9911e-01 -2.8938e+00 +4.8369e+00 +4.5095e+00 +4.6830e-01 +4.2472e+00 -1.3296e+00 +4.7043e+00 -4.3194e+00
297411 +3.705412850e-01 +3.705412850e-01 +7.240541285e+00 +7.240541285e+00 +3.0466e+00 -2.6925e+00 +3.6095e+00 +5.3813e+00 +7.6384e-01 +1.4005e+00 -4.2403e+00 -1.8618e+00 -5.0111e+00 +4.6652e+00 +1.6505e+00 -7.9567e-01 -2.8902e+00 +4.8308e+00 +4.5178e+00 +4.7290e-01 +4.2462e+00 -1.3291e+00 +4.7004e+00 -4.3212e+00
298250 +2.465153248e-01 +2.465153248e-01 +7.116515325e+00 +7.116515325e+00 +3.0473e+00 -2.6930e+00 +3.6068e+00 +5.3865e+00 +7.6669e-01 +1.3924e+00 -4.2420e+00 -1.8609e+00 -5.0098e+00 +4.6693e+00 +1.6489e+00 -7.9886e-01 -2.8828e+00 +4.8403e+00 +4.5160e+00 +4.7312e-01 +4.2480e+00 -1.3358e+00 +4.7032e+00 -4.3295e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.399424234e+01 +1.399424234e+01 +1.400424234e+01 +1.400424234e+01 -2.7708e+00 -2.9389e+00 -1.1539e+00 -2.4510e+00 -3.3404e+00 -4.0229e-01 -2.7674e+00 +2.0721e-01 +1.6193e+00 -1.2892e+00 +7.5232e-01 +3.5453e+00 +2.3193e+00 +6.6357e-01 +2.8184e+00 +1.0786e+00 -3.5066e+00 +1.8277e+00 +3.6026e+00 +3.3307e+00
4 +9.336044154e+00 +9.336044154e+00 +9.346044154e+00 +9.346044154e+00 -5.9790e+00 -2.4243e+00 -3.2669e+00 +3.7924e-01 -4.9506e+00 +6.5519e-01 -2.3287e+00 -1.6366e+00 -2.7220e+00 -1.4076e+00 -1.2689e+00 +4.7742e+00 +3.3347e+00 +4.0484e+00 +4.0010e+00 -2.0859e-01 -2.7459e+00 -1.9048e-01 +3.5636e+00 +3.2343e+00
30 +5.535725279e+00 +5.535725279e+00 +5.545725279e+00 +5.545725279e+00 -2.1569e+00 -1.4649e+00 +9.7383e-01 -3.1972e+00 -3.2716e+00 -1.9425e+00 -2.1512e+00 -4.3752e+00 -3.2074e+00 +4.7726e-01 -3.5022e+00 +3.1072e+00 +5.3090e+00 +4.8083e+00 +5.4741e+00 +1.3303e+00 -2.5520e+00 +2.6599e+00 +1.1788e+00 +6.5708e-01
1838 +3.329566037e+00 +3.329566037e+00 +3.339566037e+00 +3.339566037e+00 +3.1785e+00 +4.4634e-01 -1.2865e-01 -9.6969e-01 -9.6555e-01 -7.4131e-01 -4.3805e-01 -1.1501e+00 -1.8576e+00 -2.0046e+00 +1.4273e+00 +3.4315e+00 +1.3819e+00 +3.4783e-01 +1.3537e+00 -3.3396e+00 -4.4892e+00 +2.4350e+00 +3.5141e+00 +1.5183e+00
134258 +2.194104877e+00 +2.194104877e+00 +2.204104877e+00 +2.204104877e+00 +2.5693e+00 +1.9637e+00 -4.9874e-01 +1.1354e+00 +3.9135e+00 -3.2243e+00 -2.6615e+00 -1.0198e+00 +5.6401e+00 -2.1328e+00 +2.5134e+00 -1.9733e+00 +2.8206e+00 +1.5330e+00 +4.2451e+00 +8.3614e-02 +8.1107e-01 +2.6322e+00 +1.4928e-02 +2.4386e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.806940693e+01 +1.806940693e+01 -1.125405931e+02 -1.125405931e+02 +1.0185e+00 -7.2056e-01 +3.2577e+00 -2.9682e+00 -1.3909e+00 +1.4065e+00 -3.8134e+00 -1.9816e+00 +1.3663e+00 +2.8690e+00 +5.4429e-01 -2.1235e+00 -3.9712e+00 -2.8228e+00 -1.2025e+00 -2.5840e+00 -1.3429e+00 -2.3059e+00 +3.0521e+00 +7.4702e-02
2 +1.400088258e+01 +1.400088258e+01 -1.166091174e+02 -1.166091174e+02 +1.5336e-01 -4.0517e+00 +3.5084e+00 -2.3928e+00 -3.6839e+00 +3.7883e+00 -1.4350e+00 -2.0569e+00 +2.0209e+00 +3.2183e+00 +1.7087e-01 -6.7193e-01 -5.1479e+00 +1.5436e+00 -1.4752e+00 -2.3562e+00 +7.9065e-01 -2.1873e+00 +2.8608e+00 -1.5900e+00
13 +9.536309104e+00 +9.536309104e+00 -1.210736909e+02 -1.210736909e+02 -1.0178e+00 -1.0847e+00 +6.2998e+00 -3.0450e+00 +1.0640e+00 +1.4050e-02 -3.7983e+00 -3.5474e+00 +2.5402e+00 +2.3666e+00 +1.5046e+00 -7.8720e-01 -4.1279e+00 -1.0444e+00 +3.4161e+00 -1.5348e+00 -1.3665e+00 -4.7962e-01 +3.1640e+00 -2.1394e+00
358 +4.378116748e+00 +4.378116748e+00 -1.262318833e+02 -1.262318833e+02 +4.8127e+00 -1.7316e+00 +3.2873e+00 -4.4324e+00 -2.1381e-01 -2.1541e+00 -3.3591e+00 -1.4497e+00 -3.8377e+00 +5.0442e+00 -3.2939e+00 -3.1360e+00 -2.6425e+00 -6.9849e-01 -2.7409e+00 +7.1638e-01 +2.2450e+00 -2.9829e+00 +4.0805e+00 -3.0208e+00
5545 +3.858990422e+00 +3.858990422e+00 -1.267510096e+02 -1.267510096e+02 +4.7379e+00 +4.2522e+00 -6.7341e-01 -3.5382e+00 +1.6022e+00 +1.9664e+00 +2.2643e+00 +4.2910e-01 +3.0619e+00 +2.6385e+00 +3.0263e+00 +5.1992e+00 -5.8842e-01 -2.3697e+00 +1.0200e+00 -3.1329e+00 +4.2033e+00 -4.5293e+00 -1.1714e+00 +1.3832e+00
