% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.097760655e+07 +4.097760655e+07 +4.097739667e+07 +4.097739667e+07
4 +3.176298423e+07 +3.176298423e+07 +3.176277435e+07 +3.176277435e+07
10 +2.391180424e+07 +2.391180424e+07 +2.391159436e+07 +2.391159436e+07
35 +1.446665146e+07 +1.446665146e+07 +1.446644158e+07 +1.446644158e+07
73 +9.725651067e+06 +9.725651067e+06 +9.725441187e+06 +9.725441187e+06
149 +6.150370349e+06 +6.150370349e+06 +6.150160469e+06 +6.150160469e+06
201 +3.492247477e+06 +3.492247477e+06 +3.492037597e+06 +3.492037597e+06
285 +1.615872602e+06 +1.615872602e+06 +1.615662722e+06 +1.615662722e+06
556 +1.108753369e+06 +1.108753369e+06 +1.108543489e+06 +1.108543489e+06
1368 +9.087254684e+05 +9.087254684e+05 +9.085155884e+05 +9.085155884e+05
1425 +4.848796586e+05 +4.848796586e+05 +4.846697786e+05 +4.846697786e+05
1916 +3.568701101e+05 +3.568701101e+05 +3.566602301e+05 +3.566602301e+05
2264 +2.302208419e+05 +2.302208419e+05 +2.300109619e+05 +2.300109619e+05
3141 +1.563298310e+05 +1.563298310e+05 +1.561199510e+05 +1.561199510e+05
3618 +9.883251633e+04 +9.883251633e+04 +9.862263633e+04 +9.862263633e+04
4341 +6.274990988e+04 +6.274990988e+04 +6.254002988e+04 +6.254002988e+04
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.576283587e+07 +3.576283587e+07 +3.576274378e+07 +3.576274378e+07
4 +1.588778913e+07 +1.588778913e+07 +1.588769704e+07 +1.588769704e+07
34 +1.546312503e+07 +1.546312503e+07 +1.546303294e+07 +1.546303294e+07
48 +8.497982632e+06 +8.497982632e+06 +8.497890542e+06 +8.497890542e+06
56 +5.666339671e+06 +5.666339671e+06 +5.666247581e+06 +5.666247581e+06
63 +3.145447007e+06 +3.145447007e+06 +3.145354917e+06 +3.145354917e+06
325 +2.395685831e+06 +2.395685831e+06 +2.395593741e+06 +2.395593741e+06
928 +1.348847359e+06 +1.348847359e+06 +1.348755269e+06 +1.348755269e+06
1091 +9.718224345e+05 +9.718224345e+05 +9.717303445e+05 +9.717303445e+05
1448 +5.675031764e+05 +5.675031764e+05 +5.674110864e+05 +5.674110864e+05
2079 +3.969624831e+05 +3.969624831e+05 +3.968703931e+05 +3.968703931e+05
2551 +2.473334259e+05 +2.473334259e+05 +2.472413359e+05 +2.472413359e+05
2781 +1.331512793e+05 +1.331512793e+05 +1.330591893e+05 +1.330591893e+05
3204 +9.298429133e+04 +9.298429133e+04 +9.289220133e+04 +9.289220133e+04
3703 +6.043038728e+04 +6.043038728e+04 +6.033829728e+04 +6.033829728e+04
4359 +3.749577003e+04 +3.749577003e+04 +3.740368003e+04 +3.740368003e+04
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.952739635e+07 +3.952739635e+07 +3.952730846e+07 +3.952730846e+07
20 +2.083985410e+07 +2.083985410e+07 +2.083976621e+07 +2.083976621e+07
26 +1.502408099e+07 +1.502408099e+07 +1.502399310e+07 +1.502399310e+07
29 +9.363363388e+06 +9.363363388e+06 +9.363275498e+06 +9.363275498e+06
71 +5.707484046e+06 +5.707484046e+06 +5.707396156e+06 +5.707396156e+06
91 +3.968203827e+06 +3.968203827e+06 +3.968115937e+06 +3.968115937e+06
328 +2.378951905e+06 +2.378951905e+06 +2.378864015e+06 +2.378864015e+06
417 +1.327918438e+06 +1.327918438e+06 +1.327830548e+06 +1.327830548e+06
498 +7.661952971e+05 +7.661952971e+05 +7.661074071e+05 +7.661074071e+05
