% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.445257440e+02 +2.445257440e+02 +3.240057440e+02 +3.240057440e+02 +4.9338e+00 +3.5911e+00 +1.3152e+00 +3.0595e+00 -3.8071e+00 -1.1288e+00 +1.1892e+00 -1.3119e+00 +1.2230e+00 +4.4573e+00 +1.2141e+00 +4.5849e+00 +3.2073e+00 -1.9253e+00 +2.9642e+00 +2.5851e+00 +1.0599e+00 +9.8096e-01 -4.5799e+00 -1.4975e+00
14 +1.132309306e+02 +1.132309306e+02 +1.927109306e+02 +1.927109306e+02 +1.3956e+00 +2.0476e+00 +7.4455e-01 +3.1145e+00 -9.5969e-01 -3.9881e+00 -2.1634e+00 -3.5390e+00 -3.4678e+00 -7.8175e-01 -2.5813e+00 +3.4662e+00 +7.7590e-01 +3.1288e+00 +3.3701e+00 +7.1363e-01 +3.6310e+00 -3.9921e-01 +4.1725e+00 +2.1085e+00
36 +9.538675250e+01 +9.538675250e+01 +1.748667525e+02 +1.748667525e+02 +4.5015e+00 +1.0720e+00 +2.6309e-02 +4.2661e+00 -2.9008e+00 -2.0276e+00 +7.0883e-01 +2.8505e+00 -3.1408e+00 -1.6083e+00 -7.6807e-01 +2.9434e+00 +2.3254e+00 +7.1447e-01 +3.3525e+00 +2.2106e+00 +4.6458e+00 -3.1280e+00 +4.8747e+00 +3.5666e+00
218 +4.239924319e+01 +4.239924319e+01 +1.218792432e+02 +1.218792432e+02 +2.0833e+00 -1.1647e-01 +1.0730e+00 +2.8439e+00 -1.9740e+00 -2.0040e-01 +2.2257e-01 +2.1702e+00 -5.0000e+00 -9.1325e-01 -2.5222e+00 +2.6755e+00 +2.1333e-01 -5.5819e-01 +5.0000e+00 +3.5713e+00 -1.6638e+00 -4.7662e+00 +4.1740e+00 +2.3468e+00
324 +3.814065098e+01 +3.814065098e+01 +1.176206510e+02 +1.176206510e+02 +1.6075e+00 -6.4592e-01 +8.7970e-01 +3.0224e+00 -2.9472e+00 -1.7753e-01 -7.2851e-01 +3.1173e+00 -5.0000e+00 -1.9757e+00 -4.0237e+00 +1.4348e+00 +1.8968e+00 -1.6859e+00 +4.5004e+00 +4.6750e+00 +1.9654e-01 -4.7548e+00 +3.0694e+00 +2.4913e+00
462 +2.163799674e+01 +2.163799674e+01 +1.011179967e+02 +1.011179967e+02 +1.6389e+00 -1.0764e+00 -5.3828e-01 +1.9923e+00 -2.3916e+00 +1.4650e+00 +1.6163e+00 +4.8275e-01 -4.9900e+00 -2.4810e+00 -2.9929e+00 +2.3834e+00 +1.8055e+00 +3.0789e-01 +4.2810e+00 +2.2402e+00 -3.7186e-01 -4.5707e+00 +2.9159e+00 +2.1702e+00
575 +1.021617289e+01 +1.021617289e+01 +8.969617289e+01 +8.969617289e+01 +1.2217e+00 +3.4143e-01 +4.4093e-01 +2.8817e+00 -1.8679e+00 +1.1086e-01 -2.8134e-01 +9.3443e-01 -2.7845e+00 -2.8075e+00 -3.8249e+00 +1.9253e+00 +7.3268e-01 -1.1964e+00 +3.6031e+00 +2.7406e+00 +4.0670e-01 -3.9728e+00 +2.2784e+00 +8.6696e-01
736 +7.310609630e+00 +7.310609630e+00 +8.679060963e+01 +8.679060963e+01 +1.2787e+00 -1.5383e+00 -3.7183e-01 +2.8111e+00 -2.3512e+00 +1.4378e-01 -4.3907e-01 +7.2850e-01 -2.7725e+00 -2.6403e+00 -3.8709e+00 +1.1002e+00 +5.8206e-01 -7.9731e-01 +3.2514e+00 +2.7618e+00 +3.4899e-01 -4.1976e+00 +2.9557e+00 +5.5058e-01
783 +4.665036305e+00 +4.665036305e+00 +8.414503630e+01 +8.414503630e+01 +1.2919e+00 -7.9347e-01 -4.4801e-01 +2.5264e+00 -2.3488e+00 +2.5940e-01 +2.1617e-01 -9.3439e-01 -1.4208e+00 -2.4199e+00 -4.1446e+00 +1.7531e+00 +9.6753e-01 -5.0569e-01 +3.5583e+00 +2.5019e+00 -5.8818e-01 -3.9844e+00 +1.8969e+00 +8.5382e-01
1032 +3.656896981e+00 +3.656896981e+00 +8.313689698e+01 +8.313689698e+01 +4.0957e-01 +6.7066e-02 -8.9170e-01 +2.2662e+00 -2.4964e+00 -3.1574e-01 +2.4790e-01 -2.3272e-01 -1.7543e+00 -2.5024e+00 -3.9510e+00 +1.8613e+00 +9.5732e-01 -1.3484e-02 +3.8996e+00 +2.5946e+00 +3.3996e-01 -4.2707e+00 +1.9438e+00 +1.0613e+00
1232 +2.259877742e+00 +2.259877742e+00 +8.173987774e+01 +8.173987774e+01 +5.4513e-01 -9.4173e-01 -9.1574e-01 +2.3028e+00 -2.5662e+00 -3.1149e-01 +1.3090e-01 -4.1867e-01 -1.6132e+00 -2.5538e+00 -3.9613e+00 +1.7293e+00 +1.1676e+00 -3.6193e-02 +3.9435e+00 +2.5397e+00 +2.6924e-01 -4.1887e+00 +1.9886e+00 +1.0691e+00
1469 +1.481776667e+00 +1.481776667e+00 +8.096177667e+01 +8.096177667e+01 +3.5731e-01 -1.0831e+00 -1.1073e+00 +2.3350e+00 -2.6580e+00 +4.1966e-01 +2.6195e-01 -2.4107e-01 -1.7540e+00 -2.6683e+00 -4.2403e+00 +2.0049e+00 +1.1387e+00 -5.4704e-01 +3.9421e+00 +2.8372e+00 +1.8723e-02 -4.0750e+00 +2.0914e+00 +9.7858e-01
1792 +9.844831383e-01 +9.844831383e-01 +8.046448314e+01 +8.046448314e+01 +7.4109e-01 -1.1723e+00 -7.5262e-01 +2.1206e+00 -2.6596e+00 +6.3919e-01 +4.2658e-02 -1.2650e-01 -1.5042e+00 -2.8217e+00 -4.1963e+00 +2.0811e+00 +1.2024e+00 -2.7289e-01 +3.8465e+00 +2.8367e+00 -1.7204e-03 -4.0421e+00 +1.9725e+00 +1.0191e+00
2066 +6.254672696e-01 +6.254672696e-01 +8.010546727e+01 +8.010546727e+01 +2.8148e-01 -1.1070e+00 -7.3584e-01 +2.0756e+00 -2.6339e+00 +5.0873e-01 -1.7571e-01 -1.9351e-01 -1.9932e+00 -2.9411e+00 -4.0911e+00 +1.9184e+00 +1.1446e+00 -1.5983e-01 +3.4798e+00 +2.8028e+00 -1.0716e-01 -4.1352e+00 +1.9736e+00 +1.1485e+00
2284 +3.002497496e-01 +3.002497496e-01 +7.978024975e+01 +7.978024975e+01 +3.6602e-01 -1.0230e+00 -7.3136e-01 +1.8515e+00 -2.6689e+00 +5.5595e-01 -1.5493e-01 -8.5182e-02 -1.6977e+00 -2.9274e+00 -3.8874e+00 +2.1454e+00 +1.1537e+00 -7.6774e-02 +3.5873e+00 +2.8209e+00 -2.4073e-01 -4.0883e+00 +2.0239e+00 +1.3665e+00
2387 +2.378476070e-01 +2.378476070e-01 +7.971784761e+01 +7.971784761e+01 +2.3971e-01 -1.0547e+00 -7.2355e-01 +1.9139e+00 -2.6485e+00 +5.1569e-01 -1.8037e-01 +8.0809e-02 -1.6822e+00 -2.9200e+00 -3.8706e+00 +2.1828e+00 +1.1180e+00 -4.8750e-02 +3.5603e+00 +2.8212e+00 -1.6462e-01 -4.0924e+00 +2.0153e+00 +1.3820e+00
2642 +1.474356454e-01 +1.474356454e-01 +7.962743565e+01 +7.962743565e+01 +2.8119e-01 -1.2496e+00 -6.9946e-01 +1.9095e+00 -2.7352e+00 +4.7560e-01 -1.8665e-01 -1.6652e-02 -1.6590e+00 -2.9856e+00 -3.8319e+00 +2.0673e+00 +1.1125e+00 -2.0532e-01 +3.6303e+00 +2.9259e+00 -2.0976e-01 -4.0434e+00 +2.1097e+00 +1.3986e+00
2840 +8.778599889e-02 +8.778599889e-02 +7.956778600e+01 +7.956778600e+01 +2.6781e-01 -1.1795e+00 -6.9751e-01 +1.9345e+00 -2.6393e+00 +3.8625e-01 -2.4529e-01 +1.7624e-01 -1.6302e+00 -3.0531e+00 -3.8347e+00 +1.9182e+00 +1.1004e+00 -1.9661e-01 +3.6379e+00 +2.9249e+00 -2.0584e-01 -4.0171e+00 +2.2073e+00 +1.3874e+00
2924 +6.187084143e-02 +6.187084143e-02 +7.954187084e+01 +7.954187084e+01 +3.6333e-01 -1.1620e+00 -7.2330e-01 +1.8569e+00 -2.6847e+00 +3.7538e-01 -1.9474e-01 +1.5300e-01 -1.6472e+00 -3.0764e+00 -3.8344e+00 +2.0535e+00 +1.0522e+00 -4.3463e-02 +3.6444e+00 +2.8902e+00 -1.9411e-01 -3.9929e+00 +2.2339e+00 +1.3120e+00
3074 +3.356073422e-02 +3.356073422e-02 +7.951356073e+01 +7.951356073e+01 +1.9752e-01 -1.1556e+00 -7.2432e-01 +1.8867e+00 -2.6589e+00 +4.4539e-01 -1.8991e-01 +1.4491e-01 -1.6478e+00 -3.0704e+00 -3.8615e+00 +2.0156e+00 +1.0399e+00 -2.0005e-02 +3.6499e+00 +2.8904e+00 -1.6768e-01 -4.0017e+00 +2.2783e+00 +1.3330e+00
3196 +2.296359133e-02 +2.296359133e-02 +7.950296359e+01 +7.950296359e+01 +2.0575e-01 -1.1734e+00 -7.3094e-01 +1.9015e+00 -2.6099e+00 +4.2418e-01 -1.7671e-01 +1.1194e-01 -1.6379e+00 -3.0659e+00 -3.8767e+00 +1.9701e+00 +1.0537e+00 -4.7545e-02 +3.6696e+00 +2.8916e+00 -1.6022e-01 -3.9490e+00 +2.3112e+00 +1.3394e+00
3463 +1.571031268e-02 +1.571031268e-02 +7.949571031e+01 +7.949571031e+01 +2.1466e-01 -1.1799e+00 -7.4224e-01 +1.9214e+00 -2.6928e+00 +4.4195e-01 -1.7844e-01 +1.0104e-01 -1.6256e+00 -3.0773e+00 -3.8870e+00 +1.9954e+00 +1.0813e+00 -8.0107e-02 +3.6446e+00 +2.8632e+00 -1.5220e-01 -3.9854e+00 +2.3420e+00 +1.3674e+00
3820 +9.704478747e-03 +9.704478747e-03 +7.948970448e+01 +7.948970448e+01 +2.4266e-01 -1.1819e+00 -7.3771e-01 +1.9264e+00 -2.6813e+00 +4.4377e-01 -1.6891e-01 +9.7745e-02 -1.6167e+00 -3.0786e+00 -3.8469e+00 +2.0070e+00 +1.0917e+00 -7.3241e-02 +3.6311e+00 +2.8738e+00 -1.3240e-01 -3.9765e+00 +2.3693e+00 +1.3683e+00
4118 +6.230355159e-03 +6.230355159e-03 +7.948623036e+01 +7.948623036e+01 +2.7860e-01 -1.1659e+00 -7.2096e-01 +1.9282e+00 -2.6689e+00 +4.5263e-01 -1.5104e-01 +1.2597e-01 -1.6123e+00 -3.0780e+00 -3.8653e+00 +2.0095e+00 +1.0914e+00 -8.3165e-02 +3.6300e+00 +2.8827e+00 -1.2288e-01 -3.9645e+00 +2.3649e+00 +1.3653e+00
4198 +3.843034547e-03 +3.843034547e-03 +7.948384303e+01 +7.948384303e+01 +2.5616e-01 -1.1615e+00 -7.3116e-01 +1.9301e+00 -2.6756e+00 +4.4914e-01 -1.4471e-01 +1.2061e-01 -1.6113e+00 -3.0772e+00 -3.8666e+00 +2.0054e+00 +1.0966e+00 -7.8306e-02 +3.6303e+00 +2.8904e+00 -1.2862e-01 -3.9468e+00 +2.3589e+00 +1.3629e+00
4483 +2.050421377e-03 +2.050421377e-03 +7.948205042e+01 +7.948205042e+01 +2.5420e-01 -1.1625e+00 -7.3279e-01 +1.9365e+00 -2.6814e+00 +4.5129e-01 -1.2701e-01 +1.2130e-01 -1.6138e+00 -3.0576e+00 -3.8621e+00 +2.0118e+00 +1.0874e+00 -8.9157e-02 +3.6397e+00 +2.8827e+00 -1.2527e-01 -3.9362e+00 +2.3651e+00 +1.3665e+00
4604 +1.529245156e-03 +1.529245156e-03 +7.948152925e+01 +7.948152925e+01 +2.6266e-01 -1.1547e+00 -7.2236e-01 +1.9486e+00 -2.6960e+00 +4.4545e-01 -1.3018e-01 +1.1959e-01 -1.6308e+00 -3.0524e+00 -3.8545e+00 +2.0178e+00 +1.0837e+00 -7.4312e-02 +3.6454e+00 +2.9006e+00 -1.1848e-01 -3.9286e+00 +2.3748e+00 +1.3621e+00
4725 +9.582564531e-04 +9.582564531e-04 +7.948095826e+01 +7.948095826e+01 +2.5682e-01 -1.1538e+00 -7.2341e-01 +1.9460e+00 -2.6899e+00 +4.4660e-01 -1.2659e-01 +1.1842e-01 -1.6337e+00 -3.0549e+00 -3.8553e+00 +2.0183e+00 +1.0847e+00 -8.5019e-02 +3.6507e+00 +2.9026e+00 -1.1975e-01 -3.9280e+00 +2.3740e+00 +1.3660e+00
4868 +5.813332990e-04 +5.813332990e-04 +7.948058133e+01 +7.948058133e+01 +2.5859e-01 -1.1550e+00 -7.2233e-01 +1.9335e+00 -2.6893e+00 +4.4410e-01 -1.2006e-01 +1.1739e-01 -1.6416e+00 -3.0504e+00 -3.8496e+00 +2.0197e+00 +1.0844e+00 -8.8856e-02 +3.6556e+00 +2.9030e+00 -1.2535e-01 -3.9268e+00 +2.3756e+00 +1.3648e+00
5028 +3.762950633e-04 +3.762950633e-04 +7.948037630e+01 +7.948037630e+01 +2.5612e-01 -1.1540e+00 -7.2052e-01 +1.9319e+00 -2.6810e+00 +4.4415e-01 -1.2037e-01 +1.1892e-01 -1.6390e+00 -3.0495e+00 -3.8512e+00 +2.0199e+00 +1.0842e+00 -8.7146e-02 +3.6542e+00 +2.9059e+00 -1.2435e-01 -3.9267e+00 +2.3743e+00 +1.3651e+00
5213 +2.396469151e-04 +2.396469151e-04 +7.948023965e+01 +7.948023965e+01 +2.5546e-01 -1.1534e+00 -7.2382e-01 +1.9327e+00 -2.6836e+00 +4.4370e-01 -1.2009e-01 +1.1917e-01 -1.6371e+00 -3.0506e+00 -3.8490e+00 +2.0184e+00 +1.0846e+00 -8.4899e-02 +3.6525e+00 +2.9053e+00 -1.2382e-01 -3.9259e+00 +2.3652e+00 +1.3658e+00
5474 +1.335323148e-04 +1.335323148e-04 +7.948013353e+01 +7.948013353e+01 +2.5471e-01 -1.1522e+00 -7.2434e-01 +1.9289e+00 -2.6819e+00 +4.4315e-01 -1.1524e-01 +1.1991e-01 -1.6385e+00 -3.0498e+00 -3.8521e+00 +2.0171e+00 +1.0840e+00 -8.3376e-02 +3.6478e+00 +2.9068e+00 -1.2395e-01 -3.9266e+00 +2.3624e+00 +1.3659e+00
5795 +8.534229596e-05 +8.534229596e-05 +7.948008534e+01 +7.948008534e+01 +2.5512e-01 -1.1524e+00 -7.2470e-01 +1.9284e+00 -2.6817e+00 +4.4139e-01 -1.1648e-01 +1.1986e-01 -1.6376e+00 -3.0499e+00 -3.8529e+00 +2.0179e+00 +1.0850e+00 -8.6990e-02 +3.6498e+00 +2.9106e+00 -1.2535e-01 -3.9275e+00 +2.3613e+00 +1.3638e+00
5924 +5.997085280e-05 +5.997085280e-05 +7.948005997e+01 +7.948005997e+01 +2.5511e-01 -1.1538e+00 -7.2433e-01 +1.9297e+00 -2.6822e+00 +4.4157e-01 -1.1884e-01 +1.1989e-01 -1.6366e+00 -3.0520e+00 -3.8521e+00 +2.0164e+00 +1.0850e+00 -8.5914e-02 +3.6490e+00 +2.9085e+00 -1.2438e-01 -3.9266e+00 +2.3611e+00 +1.3615e+00
