% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.077143191e+06 +3.077143191e+06 +3.077179091e+06 +3.077179091e+06
2 +2.269802296e+06 +2.269802296e+06 +2.269838196e+06 +2.269838196e+06
5 +1.363500927e+06 +1.363500927e+06 +1.363536827e+06 +1.363536827e+06
187 +7.700307470e+05 +7.700307470e+05 +7.700666470e+05 +7.700666470e+05
413 +5.797086388e+05 +5.797086388e+05 +5.797445388e+05 +5.797445388e+05
1014 +3.375940489e+05 +3.375940489e+05 +3.376299489e+05 +3.376299489e+05
1613 +1.975081351e+05 +1.975081351e+05 +1.975440351e+05 +1.975440351e+05
2803 +1.561434783e+05 +1.561434783e+05 +1.561793783e+05 +1.561793783e+05
4241 +8.877425940e+04 +8.877425940e+04 +8.881015940e+04 +8.881015940e+04
4312 +2.886051708e+04 +2.886051708e+04 +2.889641708e+04 +2.889641708e+04
5414 +2.379121569e+04 +2.379121569e+04 +2.382711569e+04 +2.382711569e+04
6645 +9.491697471e+03 +9.491697471e+03 +9.527597471e+03 +9.527597471e+03
7739 +4.530577056e+03 +4.530577056e+03 +4.566477056e+03 +4.566477056e+03
10255 +3.891296708e+03 +3.891296708e+03 +3.927196708e+03 +3.927196708e+03
33408 +2.078848156e+03 +2.078848156e+03 +2.114748156e+03 +2.114748156e+03
88117 +1.578248058e+03 +1.578248058e+03 +1.614148058e+03 +1.614148058e+03
130439 +9.471758399e+02 +9.471758399e+02 +9.830758399e+02 +9.830758399e+02
216207 +5.481251676e+02 +5.481251676e+02 +5.840251676e+02 +5.840251676e+02
325801 +3.728870738e+02 +3.728870738e+02 +4.087870738e+02 +4.087870738e+02
401009 +2.221206635e+02 +2.221206635e+02 +2.580206635e+02 +2.580206635e+02
497811 +1.572579686e+02 +1.572579686e+02 +1.931579686e+02 +1.931579686e+02
638044 +9.619546486e+01 +9.619546486e+01 +1.320954649e+02 +1.320954649e+02
698608 +5.854454249e+01 +5.854454249e+01 +9.444454249e+01 +9.444454249e+01
762802 +3.958181296e+01 +3.958181296e+01 +7.548181296e+01 +7.548181296e+01
829208 +2.457616051e+01 +2.457616051e+01 +6.047616051e+01 +6.047616051e+01
899685 +1.557273645e+01 +1.557273645e+01 +5.147273645e+01 +5.147273645e+01
1004865 +9.390769652e+00 +9.390769652e+00 +4.529076965e+01 +4.529076965e+01
1123604 +5.870375288e+00 +5.870375288e+00 +4.177037529e+01 +4.177037529e+01
1210630 +3.821967722e+00 +3.821967722e+00 +3.972196772e+01 +3.972196772e+01
1303403 +2.395305109e+00 +2.395305109e+00 +3.829530511e+01 +3.829530511e+01
1400807 +1.535411885e+00 +1.535411885e+00 +3.743541188e+01 +3.743541188e+01
1570205 +9.930613495e-01 +9.930613495e-01 +3.689306135e+01 +3.689306135e+01
1706654 +6.151709732e-01 +6.151709732e-01 +3.651517097e+01 +3.651517097e+01
1863204 +3.929719377e-01 +3.929719377e-01 +3.629297194e+01 +3.629297194e+01
1931203 +2.483034224e-01 +2.483034224e-01 +3.614830342e+01 +3.614830342e+01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.540821020e+06 +1.540821020e+06 +1.540852390e+06 +1.540852390e+06
146 +9.022012449e+05 +9.022012449e+05 +9.022326149e+05 +9.022326149e+05
148 +6.300137574e+05 +6.300137574e+05 +6.300451274e+05 +6.300451274e+05
803 +3.133684418e+05 +3.133684418e+05 +3.133998118e+05 +3.133998118e+05
1001 +2.252072267e+05 +2.252072267e+05 +2.252385967e+05 +2.252385967e+05
1828 +1.292865403e+05 +1.292865403e+05 +1.293179103e+05 +1.293179103e+05
2506 +6.001229113e+04 +6.001229113e+04 +6.004366113e+04 +6.004366113e+04
3207 +3.444538737e+04 +3.444538737e+04 +3.447675737e+04 +3.447675737e+04
3249 +1.724930322e+04 +1.724930322e+04 +1.728067322e+04 +1.728067322e+04
4240 +9.484576063e+03 +9.484576063e+03 +9.515946063e+03 +9.515946063e+03
7897 +5.790203297e+03 +5.790203297e+03 +5.821573297e+03 +5.821573297e+03
11907 +3.623459615e+03 +3.623459615e+03 +3.654829615e+03 +3.654829615e+03
82228 +2.497575749e+03 +2.497575749e+03 +2.528945749e+03 +2.528945749e+03
160201 +1.561232770e+03 +1.561232770e+03 +1.592602770e+03 +1.592602770e+03
222426 +8.650755784e+02 +8.650755784e+02 +8.964455784e+02 +8.964455784e+02
303682 +6.093945130e+02 +6.093945130e+02 +6.407645130e+02 +6.407645130e+02
362223 +3.825416113e+02 +3.825416113e+02 +4.139116113e+02 +4.139116113e+02
421602 +2.392882845e+02 +2.392882845e+02 +2.706582845e+02 +2.706582845e+02
510449 +1.536040256e+02 +1.536040256e+02 +1.849740256e+02 +1.849740256e+02
