% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.095201038e+02 +3.095201038e+02 +3.394901038e+02 +3.394901038e+02 +7.3383e-01 -4.6457e+00 -1.8388e+00
32 +8.708169632e+01 +8.708169632e+01 +1.170516963e+02 +1.170516963e+02 +1.4437e+00 -2.6378e+00 -3.5133e+00
166 +2.287893888e+01 +2.287893888e+01 +5.284893888e+01 +5.284893888e+01 +5.1656e-01 -1.3923e+00 -3.9735e+00
272 +1.536827440e+01 +1.536827440e+01 +4.533827440e+01 +4.533827440e+01 +1.3025e+00 -2.2094e+00 -3.1581e+00
281 +9.683697516e+00 +9.683697516e+00 +3.965369752e+01 +3.965369752e+01 +1.2583e+00 -2.2720e+00 -3.1110e+00
376 +2.856219726e+00 +2.856219726e+00 +3.282621973e+01 +3.282621973e+01 +7.9750e-01 -1.6081e+00 -3.7360e+00
500 +2.482354987e+00 +2.482354987e+00 +3.245235499e+01 +3.245235499e+01 +6.1296e-01 -1.3248e+00 -3.9938e+00
826 +5.647592861e-01 +5.647592861e-01 +3.053475929e+01 +3.053475929e+01 +7.8731e-01 -1.5776e+00 -3.7713e+00
1043 +3.930391085e-01 +3.930391085e-01 +3.036303911e+01 +3.036303911e+01 +8.6340e-01 -1.6846e+00 -3.6748e+00
1134 +1.329187480e-01 +1.329187480e-01 +3.010291875e+01 +3.010291875e+01 +8.6900e-01 -1.6946e+00 -3.6684e+00
1547 +8.875202795e-02 +8.875202795e-02 +3.005875203e+01 +3.005875203e+01 +8.6900e-01 -1.6950e+00 -3.6684e+00
1562 +8.031142858e-03 +8.031142858e-03 +2.997803114e+01 +2.997803114e+01 +8.7146e-01 -1.6997e+00 -3.6646e+00
2005 +4.832025337e-03 +4.832025337e-03 +2.997483203e+01 +2.997483203e+01 +8.7153e-01 -1.6998e+00 -3.6645e+00
2117 +2.495688522e-03 +2.495688522e-03 +2.997249569e+01 +2.997249569e+01 +8.7159e-01 -1.6999e+00 -3.6645e+00
2340 +1.376917410e-03 +1.376917410e-03 +2.997137692e+01 +2.997137692e+01 +8.7164e-01 -1.6999e+00 -3.6644e+00
2629 +8.303684889e-04 +8.303684889e-04 +2.997083037e+01 +2.997083037e+01 +8.7138e-01 -1.6995e+00 -3.6648e+00
2889 +5.212082643e-04 +5.212082643e-04 +2.997052121e+01 +2.997052121e+01 +8.7142e-01 -1.6996e+00 -3.6647e+00
3184 +2.079471488e-04 +2.079471488e-04 +2.997020795e+01 +2.997020795e+01 +8.7151e-01 -1.6997e+00 -3.6646e+00
5254 +1.513637630e-04 +1.513637630e-04 +2.997015136e+01 +2.997015136e+01 +8.7174e-01 -1.7001e+00 -3.6643e+00
