% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.719220071e+05 +4.719220071e+05 +4.720711571e+05 +4.720711571e+05
63 +3.974920085e+05 +3.974920085e+05 +3.976411585e+05 +3.976411585e+05
79 +2.166224501e+05 +2.166224501e+05 +2.167716001e+05 +2.167716001e+05
89 +1.325036714e+05 +1.325036714e+05 +1.326528214e+05 +1.326528214e+05
93 +9.739979372e+04 +9.739979372e+04 +9.754894372e+04 +9.754894372e+04
224 +5.970560054e+04 +5.970560054e+04 +5.985475054e+04 +5.985475054e+04
304 +3.973042962e+04 +3.973042962e+04 +3.987957962e+04 +3.987957962e+04
305 +2.255939351e+04 +2.255939351e+04 +2.270854351e+04 +2.270854351e+04
400 +1.572444249e+04 +1.572444249e+04 +1.587359249e+04 +1.587359249e+04
485 +9.979823920e+03 +9.979823920e+03 +1.012897392e+04 +1.012897392e+04
542 +5.947446980e+03 +5.947446980e+03 +6.096596980e+03 +6.096596980e+03
605 +3.543861828e+03 +3.543861828e+03 +3.693011828e+03 +3.693011828e+03
771 +2.486352177e+03 +2.486352177e+03 +2.635502177e+03 +2.635502177e+03
833 +1.424284769e+03 +1.424284769e+03 +1.573434769e+03 +1.573434769e+03
923 +9.684178676e+02 +9.684178676e+02 +1.117567868e+03 +1.117567868e+03
1035 +5.327321836e+02 +5.327321836e+02 +6.818821836e+02 +6.818821836e+02
1225 +3.967635317e+02 +3.967635317e+02 +5.459135317e+02 +5.459135317e+02
1491 +2.307177491e+02 +2.307177491e+02 +3.798677491e+02 +3.798677491e+02
1792 +1.447765595e+02 +1.447765595e+02 +2.939265595e+02 +2.939265595e+02
1956 +9.579032265e+01 +9.579032265e+01 +2.449403226e+02 +2.449403226e+02
2167 +5.444451733e+01 +5.444451733e+01 +2.035945173e+02 +2.035945173e+02
2756 +3.970202080e+01 +3.970202080e+01 +1.888520208e+02 +1.888520208e+02
19740 +2.510614894e+01 +2.510614894e+01 +1.742561489e+02 +1.742561489e+02
