% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.156935858e+02 +7.156935858e+02 +7.456635858e+02 +7.456635858e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01
3 +5.601837329e+02 +5.601837329e+02 +5.901537329e+02 +5.901537329e+02 +1.0684e+00 -1.9724e+00 +1.5512e-01
11 +2.761915572e+02 +2.761915572e+02 +3.061615572e+02 +3.061615572e+02 +1.1543e+00 -3.4476e-02 -2.9093e+00
38 +2.375812187e+02 +2.375812187e+02 +2.675512187e+02 +2.675512187e+02 +2.5152e-01 -2.4767e+00 -2.3205e+00
65 +8.279357432e+01 +8.279357432e+01 +1.127635743e+02 +1.127635743e+02 +3.8144e-01 -1.8203e+00 -3.7031e+00
134 +4.226372503e+01 +4.226372503e+01 +7.223372503e+01 +7.223372503e+01 -2.0188e-01 +0.0000e+00 -5.0000e+00
517 +2.708082716e+01 +2.708082716e+01 +5.705082716e+01 +5.705082716e+01 -1.0610e-01 -2.1374e-01 -5.0000e+00
895 +1.975999908e+01 +1.975999908e+01 +4.972999908e+01 +4.972999908e+01 +5.1791e-01 -1.0430e+00 -4.1021e+00
1353 +8.788294791e+00 +8.788294791e+00 +3.875829479e+01 +3.875829479e+01 +6.5908e-01 -1.4200e+00 -3.8696e+00
1983 +5.641357286e+00 +5.641357286e+00 +3.561135729e+01 +3.561135729e+01 +8.5787e-01 -1.6883e+00 -3.7201e+00
2163 +2.886930240e+00 +2.886930240e+00 +3.285693024e+01 +3.285693024e+01 +7.8367e-01 -1.5643e+00 -3.7621e+00
2476 +1.402706408e+00 +1.402706408e+00 +3.137270641e+01 +3.137270641e+01 +7.9163e-01 -1.5950e+00 -3.7635e+00
2814 +7.328839727e-01 +7.328839727e-01 +3.070288397e+01 +3.070288397e+01 +8.0128e-01 -1.5957e+00 -3.7613e+00
3264 +4.330519079e-01 +4.330519079e-01 +3.040305191e+01 +3.040305191e+01 +8.0130e-01 -1.5957e+00 -3.7591e+00
3364 +2.962939180e-01 +2.962939180e-01 +3.026629392e+01 +3.026629392e+01 +8.0014e-01 -1.5951e+00 -3.7587e+00
4466 +2.239351055e-01 +2.239351055e-01 +3.019393511e+01 +3.019393511e+01 +8.0003e-01 -1.5949e+00 -3.7579e+00
4814 +1.509202818e-01 +1.509202818e-01 +3.012092028e+01 +3.012092028e+01 +8.0062e-01 -1.5949e+00 -3.7573e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.145026590e+03 +1.145026590e+03 +1.093316590e+03 +1.093316590e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01
2 +8.397694826e+02 +8.397694826e+02 +7.880594826e+02 +7.880594826e+02 -2.6886e+00 +1.8222e+00 -7.6504e-01
6 +2.437411083e+02 +2.437411083e+02 +1.920311083e+02 +1.920311083e+02 +2.6210e+00 +1.9790e+00 -2.7405e+00
95 +1.478145451e+02 +1.478145451e+02 +9.610454506e+01 +9.610454506e+01 +3.7325e+00 +2.9872e+00 -2.8686e+00
129 +6.510101373e+01 +6.510101373e+01 +1.339101373e+01 +1.339101373e+01 +2.2135e+00 +3.2608e+00 -3.6843e+00
215 +3.604475835e+01 +3.604475835e+01 -1.566524165e+01 -1.566524165e+01 +2.6091e+00 +3.0910e+00 -3.5048e+00
367 +9.662350338e+00 +9.662350338e+00 -4.204764966e+01 -4.204764966e+01 +2.2462e+00 +3.3249e+00 -3.4558e+00
1243 +4.544969855e+00 +4.544969855e+00 -4.716503015e+01 -4.716503015e+01 +2.2752e+00 +3.2743e+00 -3.4132e+00
1484 +2.993881189e+00 +2.993881189e+00 -4.871611881e+01 -4.871611881e+01 +2.2705e+00 +3.2710e+00 -3.3896e+00
1734 +1.859681398e+00 +1.859681398e+00 -4.985031860e+01 -4.985031860e+01 +2.3017e+00 +3.2727e+00 -3.4053e+00
1795 +5.617579914e-01 +5.617579914e-01 -5.114824201e+01 -5.114824201e+01 +2.3882e+00 +3.2311e+00 -3.3838e+00
3446 +3.183212747e-01 +3.183212747e-01 -5.139167873e+01 -5.139167873e+01 +2.3717e+00 +3.2373e+00 -3.3876e+00
3661 +1.277166011e-01 +1.277166011e-01 -5.158228340e+01 -5.158228340e+01 +2.3777e+00 +3.2354e+00 -3.3871e+00
4649 +9.252437762e-02 +9.252437762e-02 -5.161747562e+01 -5.161747562e+01 +2.3780e+00 +3.2355e+00 -3.3871e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.100094702e+03 +1.100094702e+03 +8.201447021e+02 +8.201447021e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01
25 +7.830647733e+02 +7.830647733e+02 +5.031147733e+02 +5.031147733e+02 -3.6111e+00 -1.2959e+00 +2.6795e+00
35 +5.112703489e+02 +5.112703489e+02 +2.313203489e+02 +2.313203489e+02 -3.4006e-01 -3.2704e+00 +2.2663e+00
