% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.112081430e+02 +2.112081430e+02 -2.508818570e+02 -2.508818570e+02 -3.1508e+00 +2.2240e+00 -1.8753e+00
3 +9.162748486e+01 +9.162748486e+01 -3.704625151e+02 -3.704625151e+02 -2.5754e+00 -6.8953e-02 +5.0648e-01
13 +2.507418486e+01 +2.507418486e+01 -4.370158151e+02 -4.370158151e+02 -4.7218e-01 +1.6305e+00 +2.1737e+00
116 +1.181266922e+01 +1.181266922e+01 -4.502773308e+02 -4.502773308e+02 +4.2442e-01 +1.2202e+00 +1.8709e+00
214 +8.775382514e+00 +8.775382514e+00 -4.533146175e+02 -4.533146175e+02 +5.1668e-01 +2.3429e+00 +1.8842e+00
431 +6.256116986e+00 +6.256116986e+00 -4.558338830e+02 -4.558338830e+02 +3.5827e-01 +2.8446e+00 +1.9059e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.264187089e+02 +1.264187089e+02 +2.040787089e+02 +2.040787089e+02 -2.9997e+00 -1.0551e-01 -1.4273e+00
3 +4.242057443e+01 +4.242057443e+01 +1.200805744e+02 +1.200805744e+02 -2.4244e+00 -2.3984e+00 +9.5452e-01
44 +3.482738440e+01 +3.482738440e+01 +1.124873844e+02 +1.124873844e+02 +1.0616e+00 -1.3457e+00 +3.1450e-01
45 +1.580425843e+01 +1.580425843e+01 +9.346425843e+01 +9.346425843e+01 +2.2923e-01 -1.4254e+00 +6.2624e-01
250 +8.455852572e+00 +8.455852572e+00 +8.611585257e+01 +8.611585257e+01 +2.2926e+00 -1.8964e+00 +1.2616e+00
341 +4.467751478e+00 +4.467751478e+00 +8.212775148e+01 +8.212775148e+01 +2.3759e+00 -1.9229e+00 +1.2669e+00
554 +3.981020445e+00 +3.981020445e+00 +8.164102045e+01 +8.164102045e+01 +2.3966e+00 -1.9389e+00 +1.2715e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.248981620e+02 +1.248981620e+02 +2.405781620e+02 +2.405781620e+02 -2.9843e+00 -1.3940e+00 -2.5009e+00
