% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.569135678e+01 +2.569135678e+01 +8.751356776e+00 +8.751356776e+00
13 +1.838534859e+01 +1.838534859e+01 +1.445348587e+00 +1.445348587e+00
190 +1.428391670e+01 +1.428391670e+01 -2.656083298e+00 -2.656083298e+00
416 +9.833015649e+00 +9.833015649e+00 -7.106984351e+00 -7.106984351e+00
741 +6.300293350e+00 +6.300293350e+00 -1.063970665e+01 -1.063970665e+01
1091 +3.891412744e+00 +3.891412744e+00 -1.304858726e+01 -1.304858726e+01
1544 +2.304786902e+00 +2.304786902e+00 -1.463521310e+01 -1.463521310e+01
1881 +1.378601945e+00 +1.378601945e+00 -1.556139806e+01 -1.556139806e+01
2441 +9.249591990e-01 +9.249591990e-01 -1.601504080e+01 -1.601504080e+01
2566 +6.100602747e-01 +6.100602747e-01 -1.632993973e+01 -1.632993973e+01
3380 +3.953503666e-01 +3.953503666e-01 -1.654464963e+01 -1.654464963e+01
4209 +2.501142934e-01 +2.501142934e-01 -1.668988571e+01 -1.668988571e+01
5879 +1.572171223e-01 +1.572171223e-01 -1.678278288e+01 -1.678278288e+01
37423 +9.743919879e-02 +9.743919879e-02 -1.684256080e+01 -1.684256080e+01
38670 +6.303057638e-02 +6.303057638e-02 -1.687696942e+01 -1.687696942e+01
64493 +3.865210340e-02 +3.865210340e-02 -1.690134790e+01 -1.690134790e+01
65136 +2.108252664e-02 +2.108252664e-02 -1.691891747e+01 -1.691891747e+01
65691 +1.546710796e-02 +1.546710796e-02 -1.692453289e+01 -1.692453289e+01
66292 +9.719837396e-03 +9.719837396e-03 -1.693028016e+01 -1.693028016e+01
67410 +6.303277673e-03 +6.303277673e-03 -1.693369672e+01 -1.693369672e+01
1385201 +3.960276907e-03 +3.960276907e-03 -1.693603972e+01 -1.693603972e+01
1385679 +2.494658726e-03 +2.494658726e-03 -1.693750534e+01 -1.693750534e+01
1386554 +1.566389849e-03 +1.566389849e-03 -1.693843361e+01 -1.693843361e+01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.644086022e+01 +2.644086022e+01 +4.525086022e+01 +4.525086022e+01
71 +2.464531882e+01 +2.464531882e+01 +4.345531882e+01 +4.345531882e+01
133 +1.558448654e+01 +1.558448654e+01 +3.439448654e+01 +3.439448654e+01
405 +9.975556876e+00 +9.975556876e+00 +2.878555688e+01 +2.878555688e+01
549 +6.202544937e+00 +6.202544937e+00 +2.501254494e+01 +2.501254494e+01
904 +3.569170745e+00 +3.569170745e+00 +2.237917075e+01 +2.237917075e+01
1131 +2.422378784e+00 +2.422378784e+00 +2.123237878e+01 +2.123237878e+01
1463 +1.558897335e+00 +1.558897335e+00 +2.036889734e+01 +2.036889734e+01
1747 +9.533195203e-01 +9.533195203e-01 +1.976331952e+01 +1.976331952e+01
2233 +6.148492812e-01 +6.148492812e-01 +1.942484928e+01 +1.942484928e+01
