% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.857040995e+06 +8.857040995e+06 +8.857117265e+06 +8.857117265e+06
4 +5.777296308e+06 +5.777296308e+06 +5.777372578e+06 +5.777372578e+06
7 +7.966982821e+05 +7.966982821e+05 +7.967745521e+05 +7.967745521e+05
15 +4.850204259e+05 +4.850204259e+05 +4.850966959e+05 +4.850966959e+05
19 +3.345359223e+05 +3.345359223e+05 +3.346121923e+05 +3.346121923e+05
27 +1.501299295e+04 +1.501299295e+04 +1.508926295e+04 +1.508926295e+04
29 +6.948131648e+03 +6.948131648e+03 +7.024401648e+03 +7.024401648e+03
136 +4.085357143e+03 +4.085357143e+03 +4.161627143e+03 +4.161627143e+03
265 +4.520240356e+02 +4.520240356e+02 +5.282940356e+02 +5.282940356e+02
2169 +3.971050046e+02 +3.971050046e+02 +4.733750046e+02 +4.733750046e+02
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.111826706e+07 +1.111826706e+07 +1.111824451e+07 +1.111824451e+07
2 +1.529611530e+05 +1.529611530e+05 +1.529386030e+05 +1.529386030e+05
12 +4.779349835e+04 +4.779349835e+04 +4.777094835e+04 +4.777094835e+04
36 +3.653566995e+03 +3.653566995e+03 +3.631016995e+03 +3.631016995e+03
66 +4.911633101e+02 +4.911633101e+02 +4.686133101e+02 +4.686133101e+02
926 +3.559153492e+02 +3.559153492e+02 +3.333653492e+02 +3.333653492e+02
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.962460921e+06 +4.962460921e+06 +4.962474581e+06 +4.962474581e+06
3 +2.723444651e+06 +2.723444651e+06 +2.723458311e+06 +2.723458311e+06
5 +1.966944152e+06 +1.966944152e+06 +1.966957812e+06 +1.966957812e+06
6 +1.847903850e+05 +1.847903850e+05 +1.848040450e+05 +1.848040450e+05
17 +1.498804454e+04 +1.498804454e+04 +1.500170454e+04 +1.500170454e+04
21 +5.154855771e+03 +5.154855771e+03 +5.168515771e+03 +5.168515771e+03
56 +9.679073644e+02 +9.679073644e+02 +9.815673644e+02 +9.815673644e+02
2340 +5.890724430e+02 +5.890724430e+02 +6.027324430e+02 +6.027324430e+02
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.486698161e+05 +5.486698161e+05 +5.496076561e+05 +5.496076561e+05
2 +3.755758801e+03 +3.755758801e+03 +4.693598801e+03 +4.693598801e+03
122 +5.096503512e+02 +5.096503512e+02 +1.447490351e+03 +1.447490351e+03
2025 +3.952325502e+02 +3.952325502e+02 +1.333072550e+03 +1.333072550e+03
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.221408581e+05 +1.221408581e+05 +1.220621381e+05 +1.220621381e+05
7 +5.453996411e+02 +5.453996411e+02 +4.666796411e+02 +4.666796411e+02
1621 +3.810404024e+02 +3.810404024e+02 +3.023204024e+02 +3.023204024e+02
% function evaluation | noise-free fitness - Fopt (-5.984300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.368772837e+06 +7.368772837e+06 +7.368174407e+06 +7.368174407e+06
7 +2.095731798e+06 +2.095731798e+06 +2.095133368e+06 +2.095133368e+06
11 +1.095178571e+06 +1.095178571e+06 +1.094580141e+06 +1.094580141e+06
15 +7.755096748e+02 +7.755096748e+02 +1.770796748e+02 +1.770796748e+02
154 +5.308073015e+02 +5.308073015e+02 -6.762269846e+01 -6.762269846e+01
2630 +3.793652283e+02 +3.793652283e+02 -2.190647717e+02 -2.190647717e+02
% function evaluation | noise-free fitness - Fopt (-8.542000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.417432168e+07 +2.417432168e+07 +2.417423626e+07 +2.417423626e+07
2 +1.586050268e+06 +1.586050268e+06 +1.585964848e+06 +1.585964848e+06
3 +1.779410763e+05 +1.779410763e+05 +1.778556563e+05 +1.778556563e+05
4 +6.075056368e+04 +6.075056368e+04 +6.066514368e+04 +6.066514368e+04
45 +4.069883745e+03 +4.069883745e+03 +3.984463745e+03 +3.984463745e+03
92 +1.322884605e+03 +1.322884605e+03 +1.237464605e+03 +1.237464605e+03
279 +9.682260933e+02 +9.682260933e+02 +8.828060933e+02 +8.828060933e+02
281 +4.479230948e+02 +4.479230948e+02 +3.625030948e+02 +3.625030948e+02
341 +3.947442481e+02 +3.947442481e+02 +3.093242481e+02 +3.093242481e+02
% function evaluation | noise-free fitness - Fopt (1.932500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.121184959e+07 +6.121184959e+07 +6.121204284e+07 +6.121204284e+07
2 +3.170014621e+07 +3.170014621e+07 +3.170033946e+07 +3.170033946e+07
4 +7.265066660e+06 +7.265066660e+06 +7.265259910e+06 +7.265259910e+06
5 +1.096068854e+06 +1.096068854e+06 +1.096262104e+06 +1.096262104e+06
11 +5.820783641e+05 +5.820783641e+05 +5.822716141e+05 +5.822716141e+05
16 +2.221258839e+05 +2.221258839e+05 +2.223191339e+05 +2.223191339e+05
17 +7.370305063e+04 +7.370305063e+04 +7.389630063e+04 +7.389630063e+04
38 +1.852713714e+03 +1.852713714e+03 +2.045963714e+03 +2.045963714e+03
139 +7.957984433e+02 +7.957984433e+02 +9.890484433e+02 +9.890484433e+02
2292 +5.152515026e+02 +5.152515026e+02 +7.085015026e+02 +7.085015026e+02
% function evaluation | noise-free fitness - Fopt (-1.815000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.212630422e+07 +1.212630422e+07 +1.212612272e+07 +1.212612272e+07
3 +1.743640875e+06 +1.743640875e+06 +1.743459375e+06 +1.743459375e+06
7 +2.175692795e+05 +2.175692795e+05 +2.173877795e+05 +2.173877795e+05
46 +1.307020686e+05 +1.307020686e+05 +1.305205686e+05 +1.305205686e+05
51 +4.987448334e+04 +4.987448334e+04 +4.969298334e+04 +4.969298334e+04
64 +4.641438358e+02 +4.641438358e+02 +2.826438358e+02 +2.826438358e+02
2232 +3.698327893e+02 +3.698327893e+02 +1.883327893e+02 +1.883327893e+02
% function evaluation | noise-free fitness - Fopt (4.526200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.361452404e+07 +8.361452404e+07 +8.361497666e+07 +8.361497666e+07
2 +3.460870143e+07 +3.460870143e+07 +3.460915405e+07 +3.460915405e+07
3 +1.278124821e+07 +1.278124821e+07 +1.278170083e+07 +1.278170083e+07
8 +8.535424179e+06 +8.535424179e+06 +8.535876799e+06 +8.535876799e+06
46 +6.036763603e+06 +6.036763603e+06 +6.037216223e+06 +6.037216223e+06
58 +5.523754701e+04 +5.523754701e+04 +5.569016701e+04 +5.569016701e+04
116 +1.239897656e+04 +1.239897656e+04 +1.285159656e+04 +1.285159656e+04
120 +9.716515777e+03 +9.716515777e+03 +1.016913578e+04 +1.016913578e+04
123 +4.364923217e+03 +4.364923217e+03 +4.817543217e+03 +4.817543217e+03
134 +7.978415014e+02 +7.978415014e+02 +1.250461501e+03 +1.250461501e+03
505 +6.204037018e+02 +6.204037018e+02 +1.073023702e+03 +1.073023702e+03
% function evaluation | noise-free fitness - Fopt (-1.184600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.005548789e+06 +7.005548789e+06 +7.005430329e+06 +7.005430329e+06
4 +5.083556279e+06 +5.083556279e+06 +5.083437819e+06 +5.083437819e+06
6 +2.081501848e+06 +2.081501848e+06 +2.081383388e+06 +2.081383388e+06
15 +3.345886249e+05 +3.345886249e+05 +3.344701649e+05 +3.344701649e+05
24 +3.127104177e+04 +3.127104177e+04 +3.115258177e+04 +3.115258177e+04
45 +2.417567010e+04 +2.417567010e+04 +2.405721010e+04 +2.405721010e+04
46 +4.159138923e+03 +4.159138923e+03 +4.040678923e+03 +4.040678923e+03
47 +2.678119929e+03 +2.678119929e+03 +2.559659929e+03 +2.559659929e+03
165 +9.287021476e+02 +9.287021476e+02 +8.102421476e+02 +8.102421476e+02
417 +6.021067813e+02 +6.021067813e+02 +4.836467813e+02 +4.836467813e+02
2730 +3.977652683e+02 +3.977652683e+02 +2.793052683e+02 +2.793052683e+02
% function evaluation | noise-free fitness - Fopt (9.973000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.189644802e+07 +1.189644802e+07 +1.189654775e+07 +1.189654775e+07
2 +4.953325765e+05 +4.953325765e+05 +4.954323065e+05 +4.954323065e+05
6 +3.117465792e+03 +3.117465792e+03 +3.217195792e+03 +3.217195792e+03
41 +5.808625365e+02 +5.808625365e+02 +6.805925365e+02 +6.805925365e+02
% function evaluation | noise-free fitness - Fopt (4.044000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.029187669e+07 +1.029187669e+07 +1.029191713e+07 +1.029191713e+07
3 +8.653373803e+06 +8.653373803e+06 +8.653414243e+06 +8.653414243e+06
5 +5.098486324e+05 +5.098486324e+05 +5.098890724e+05 +5.098890724e+05
6 +2.138922688e+05 +2.138922688e+05 +2.139327088e+05 +2.139327088e+05
9 +1.471379819e+05 +1.471379819e+05 +1.471784219e+05 +1.471784219e+05
18 +9.202168480e+04 +9.202168480e+04 +9.206212480e+04 +9.206212480e+04
29 +5.773432536e+04 +5.773432536e+04 +5.777476536e+04 +5.777476536e+04
34 +2.716979940e+04 +2.716979940e+04 +2.721023940e+04 +2.721023940e+04
60 +1.492792037e+03 +1.492792037e+03 +1.533232037e+03 +1.533232037e+03
257 +6.090540573e+02 +6.090540573e+02 +6.494940573e+02 +6.494940573e+02
3968 +3.511463336e+02 +3.511463336e+02 +3.915863336e+02 +3.915863336e+02
% function evaluation | noise-free fitness - Fopt (-1.216000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.098343215e+06 +1.098343215e+06 +1.098221615e+06 +1.098221615e+06
10 +6.649115868e+04 +6.649115868e+04 +6.636955868e+04 +6.636955868e+04
21 +7.642306060e+03 +7.642306060e+03 +7.520706060e+03 +7.520706060e+03
72 +4.311987278e+02 +4.311987278e+02 +3.095987278e+02 +3.095987278e+02
806 +3.977083847e+02 +3.977083847e+02 +2.761083847e+02 +2.761083847e+02
% function evaluation | noise-free fitness - Fopt (-3.811000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.830315137e+07 +1.830315137e+07 +1.830311326e+07 +1.830311326e+07
2 +1.382434095e+07 +1.382434095e+07 +1.382430284e+07 +1.382430284e+07
5 +7.916685946e+06 +7.916685946e+06 +7.916647836e+06 +7.916647836e+06
6 +3.989446163e+06 +3.989446163e+06 +3.989408053e+06 +3.989408053e+06
18 +3.487965099e+05 +3.487965099e+05 +3.487583999e+05 +3.487583999e+05
26 +2.142879060e+05 +2.142879060e+05 +2.142497960e+05 +2.142497960e+05
37 +1.154592292e+05 +1.154592292e+05 +1.154211192e+05 +1.154211192e+05
76 +3.524574527e+04 +3.524574527e+04 +3.520763527e+04 +3.520763527e+04
112 +3.246464814e+03 +3.246464814e+03 +3.208354814e+03 +3.208354814e+03
218 +1.189915034e+03 +1.189915034e+03 +1.151805034e+03 +1.151805034e+03
254 +9.439724946e+02 +9.439724946e+02 +9.058624946e+02 +9.058624946e+02
2610 +6.131611567e+02 +6.131611567e+02 +5.750511567e+02 +5.750511567e+02
