% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.076697370e+01 +3.076697370e+01 -2.158302630e+01 -2.158302630e+01 +1.3990e+00 +3.6539e+00 +8.5700e-01
3 +7.119526565e+00 +7.119526565e+00 -4.523047344e+01 -4.523047344e+01 -2.4165e-01 -4.7409e+00 +2.7135e+00
8 +2.791364917e+00 +2.791364917e+00 -4.955863508e+01 -4.955863508e+01 -3.1294e+00 -1.2896e+00 +3.1076e+00
19 +2.104665418e+00 +2.104665418e+00 -5.024533458e+01 -5.024533458e+01 +5.5857e-01 -2.1198e+00 +2.0120e+00
111 +1.186352660e+00 +1.186352660e+00 -5.116364734e+01 -5.116364734e+01 -2.1998e+00 -8.6457e-01 +2.7613e+00
127 +9.769053849e-01 +9.769053849e-01 -5.137309462e+01 -5.137309462e+01 -1.8085e+00 -1.0010e+00 +2.2380e+00
243 +4.147683293e-01 +4.147683293e-01 -5.193523167e+01 -5.193523167e+01 -5.7230e-01 -5.9543e-01 +2.8165e+00
348 +2.127996207e-01 +2.127996207e-01 -5.213720038e+01 -5.213720038e+01 -8.5149e-01 -1.1855e+00 +3.0150e+00
393 +9.878877712e-02 +9.878877712e-02 -5.225121122e+01 -5.225121122e+01 -8.8400e-01 -9.9196e-01 +2.6050e+00
1341 +2.386767584e-02 +2.386767584e-02 -5.232613232e+01 -5.232613232e+01 -9.0254e-01 -1.4036e+00 +2.4718e+00
2252 +1.207145474e-02 +1.207145474e-02 -5.233792855e+01 -5.233792855e+01 -8.6670e-01 -1.3301e+00 +2.4170e+00
2541 +3.973692481e-03 +3.973692481e-03 -5.234602631e+01 -5.234602631e+01 -8.8316e-01 -1.3131e+00 +2.4836e+00
4402 +7.859543033e-04 +7.859543033e-04 -5.234921405e+01 -5.234921405e+01 -8.7778e-01 -1.2826e+00 +2.5118e+00
6640 +5.304177476e-04 +5.304177476e-04 -5.234946958e+01 -5.234946958e+01 -8.7414e-01 -1.2506e+00 +2.5367e+00
7247 +3.225092490e-04 +3.225092490e-04 -5.234967749e+01 -5.234967749e+01 -8.6795e-01 -1.2215e+00 +2.5566e+00
8161 +1.617001713e-04 +1.617001713e-04 -5.234983830e+01 -5.234983830e+01 -8.7250e-01 -1.2254e+00 +2.5604e+00
8347 +8.707366771e-05 +8.707366771e-05 -5.234991293e+01 -5.234991293e+01 -8.7443e-01 -1.2311e+00 +2.5585e+00
10747 +6.293963837e-05 +6.293963837e-05 -5.234993706e+01 -5.234993706e+01 -8.7451e-01 -1.2307e+00 +2.5587e+00
10928 +3.431158044e-05 +3.431158044e-05 -5.234996569e+01 -5.234996569e+01 -8.7443e-01 -1.2324e+00 +2.5571e+00
