% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.024389742e+07 +8.024389742e+07 +8.024384248e+07 +8.024384248e+07
18 +5.861446890e+07 +5.861446890e+07 +5.861441396e+07 +5.861441396e+07
30 +3.942393958e+07 +3.942393958e+07 +3.942388464e+07 +3.942388464e+07
43 +1.545081660e+07 +1.545081660e+07 +1.545076166e+07 +1.545076166e+07
93 +6.174180662e+06 +6.174180662e+06 +6.174125722e+06 +6.174125722e+06
206 +2.896786611e+06 +2.896786611e+06 +2.896731671e+06 +2.896731671e+06
491 +2.309869320e+06 +2.309869320e+06 +2.309814380e+06 +2.309814380e+06
968 +1.574687649e+06 +1.574687649e+06 +1.574632709e+06 +1.574632709e+06
1398 +9.706361138e+05 +9.706361138e+05 +9.705811738e+05 +9.705811738e+05
1495 +6.155602706e+05 +6.155602706e+05 +6.155053306e+05 +6.155053306e+05
2329 +3.916606311e+05 +3.916606311e+05 +3.916056911e+05 +3.916056911e+05
3210 +2.210915811e+05 +2.210915811e+05 +2.210366411e+05 +2.210366411e+05
4093 +1.482966821e+05 +1.482966821e+05 +1.482417421e+05 +1.482417421e+05
5012 +9.865503496e+04 +9.865503496e+04 +9.860009496e+04 +9.860009496e+04
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.146904374e+07 +6.146904374e+07 +6.146910287e+07 +6.146910287e+07
17 +3.413360398e+07 +3.413360398e+07 +3.413366311e+07 +3.413366311e+07
21 +2.002521996e+07 +2.002521996e+07 +2.002527909e+07 +2.002527909e+07
42 +1.208178256e+07 +1.208178256e+07 +1.208184169e+07 +1.208184169e+07
57 +7.360196035e+06 +7.360196035e+06 +7.360255165e+06 +7.360255165e+06
104 +5.754685286e+06 +5.754685286e+06 +5.754744416e+06 +5.754744416e+06
200 +3.059906537e+06 +3.059906537e+06 +3.059965667e+06 +3.059965667e+06
276 +2.287405314e+06 +2.287405314e+06 +2.287464444e+06 +2.287464444e+06
416 +1.459023236e+06 +1.459023236e+06 +1.459082366e+06 +1.459082366e+06
803 +9.472538710e+05 +9.472538710e+05 +9.473130010e+05 +9.473130010e+05
1022 +5.637667335e+05 +5.637667335e+05 +5.638258635e+05 +5.638258635e+05
1312 +3.057681219e+05 +3.057681219e+05 +3.058272519e+05 +3.058272519e+05
1602 +2.417134613e+05 +2.417134613e+05 +2.417725913e+05 +2.417725913e+05
1752 +1.482379242e+05 +1.482379242e+05 +1.482970542e+05 +1.482970542e+05
2466 +9.033713505e+04 +9.033713505e+04 +9.039626505e+04 +9.039626505e+04
3186 +6.065128429e+04 +6.065128429e+04 +6.071041429e+04 +6.071041429e+04
4455 +3.888143380e+04 +3.888143380e+04 +3.894056380e+04 +3.894056380e+04
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.175469901e+07 +4.175469901e+07 +4.175420748e+07 +4.175420748e+07
3 +3.256879639e+07 +3.256879639e+07 +3.256830486e+07 +3.256830486e+07
17 +2.236964451e+07 +2.236964451e+07 +2.236915298e+07 +2.236915298e+07
46 +1.450573617e+07 +1.450573617e+07 +1.450524464e+07 +1.450524464e+07
58 +7.922128597e+06 +7.922128597e+06 +7.921637067e+06 +7.921637067e+06
255 +4.986454070e+06 +4.986454070e+06 +4.985962540e+06 +4.985962540e+06
393 +3.848222074e+06 +3.848222074e+06 +3.847730544e+06 +3.847730544e+06
528 +2.207955339e+06 +2.207955339e+06 +2.207463809e+06 +2.207463809e+06
1126 +1.551565046e+06 +1.551565046e+06 +1.551073516e+06 +1.551073516e+06
1591 +9.891349503e+05 +9.891349503e+05 +9.886434203e+05 +9.886434203e+05
1997 +6.137112174e+05 +6.137112174e+05 +6.132196874e+05 +6.132196874e+05
2328 +3.648313937e+05 +3.648313937e+05 +3.643398637e+05 +3.643398637e+05
2885 +2.479863501e+05 +2.479863501e+05 +2.474948201e+05 +2.474948201e+05
3700 +1.525349421e+05 +1.525349421e+05 +1.520434121e+05 +1.520434121e+05
4649 +9.639493508e+04 +9.639493508e+04 +9.590340508e+04 +9.590340508e+04
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.840435391e+07 +1.840435391e+07 +1.840418371e+07 +1.840418371e+07
4 +1.518791834e+07 +1.518791834e+07 +1.518774814e+07 +1.518774814e+07
21 +6.429461485e+06 +6.429461485e+06 +6.429291285e+06 +6.429291285e+06
32 +6.139062813e+06 +6.139062813e+06 +6.138892613e+06 +6.138892613e+06
101 +3.641788947e+06 +3.641788947e+06 +3.641618747e+06 +3.641618747e+06
546 +2.011503018e+06 +2.011503018e+06 +2.011332818e+06 +2.011332818e+06
831 +1.176950952e+06 +1.176950952e+06 +1.176780752e+06 +1.176780752e+06
1264 +9.362420728e+05 +9.362420728e+05 +9.360718728e+05 +9.360718728e+05
1544 +6.159458707e+05 +6.159458707e+05 +6.157756707e+05 +6.157756707e+05
2560 +3.714262879e+05 +3.714262879e+05 +3.712560879e+05 +3.712560879e+05
