% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.603381764e+03 +3.603381764e+03 +3.639281764e+03 +3.639281764e+03 +1.1744e+00 +2.8354e+00 -9.4588e-02
4 +2.130420245e+02 +2.130420245e+02 +2.489420245e+02 +2.489420245e+02 -1.9854e+00 -2.5494e+00 -4.7140e+00
6 +1.199989277e+02 +1.199989277e+02 +1.558989277e+02 +1.558989277e+02 +4.0450e+00 +4.8081e+00 -1.8001e+00
30 +4.651440307e+01 +4.651440307e+01 +8.241440307e+01 +8.241440307e+01 +2.1480e+00 -2.2943e+00 +2.5574e-01
54 +3.714968067e+01 +3.714968067e+01 +7.304968067e+01 +7.304968067e+01 +2.1311e+00 -1.1689e+00 +2.8603e-01
59 +2.122797392e+01 +2.122797392e+01 +5.712797392e+01 +5.712797392e+01 +3.4162e+00 +1.1750e+00 +1.0499e+00
68 +4.137281367e+00 +4.137281367e+00 +4.003728137e+01 +4.003728137e+01 +3.5480e+00 -5.5709e-03 +2.4021e+00
170 +3.428251458e+00 +3.428251458e+00 +3.932825146e+01 +3.932825146e+01 +3.2147e+00 +7.3247e-01 +2.1331e+00
710 +2.434948816e+00 +2.434948816e+00 +3.833494882e+01 +3.833494882e+01 +2.2974e+00 +1.2248e+00 +1.8617e+00
717 +1.435957478e+00 +1.435957478e+00 +3.733595748e+01 +3.733595748e+01 +2.9904e+00 +4.0751e-01 +2.4063e+00
1080 +7.437869912e-01 +7.437869912e-01 +3.664378699e+01 +3.664378699e+01 +3.0442e+00 +1.1874e+00 +2.4362e+00
2863 +4.067458500e-01 +4.067458500e-01 +3.630674585e+01 +3.630674585e+01 +2.8678e+00 +8.2655e-01 +2.4670e+00
3183 +1.828110506e-01 +1.828110506e-01 +3.608281105e+01 +3.608281105e+01 +2.8219e+00 +9.3030e-01 +2.5057e+00
3713 +1.184705548e-01 +1.184705548e-01 +3.601847055e+01 +3.601847055e+01 +2.8326e+00 +1.0938e+00 +2.5073e+00
