% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.026492749e+02 +4.026492749e+02 +3.502992749e+02 +3.502992749e+02
3 +3.106573838e+02 +3.106573838e+02 +2.583073838e+02 +2.583073838e+02
7 +2.150564373e+02 +2.150564373e+02 +1.627064373e+02 +1.627064373e+02
35 +1.534445159e+02 +1.534445159e+02 +1.010945159e+02 +1.010945159e+02
47 +8.482765040e+01 +8.482765040e+01 +3.247765040e+01 +3.247765040e+01
166 +5.481739755e+01 +5.481739755e+01 +2.467397554e+00 +2.467397554e+00
280 +3.903559025e+01 +3.903559025e+01 -1.331440975e+01 -1.331440975e+01
526 +2.480395024e+01 +2.480395024e+01 -2.754604976e+01 -2.754604976e+01
1115 +1.377428504e+01 +1.377428504e+01 -3.857571496e+01 -3.857571496e+01
1905 +9.586186471e+00 +9.586186471e+00 -4.276381353e+01 -4.276381353e+01
3642 +6.012096166e+00 +6.012096166e+00 -4.633790383e+01 -4.633790383e+01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.165005055e+02 +6.165005055e+02 +4.369605055e+02 +4.369605055e+02
2 +2.543767904e+02 +2.543767904e+02 +7.483679038e+01 +7.483679038e+01
4 +1.298169154e+02 +1.298169154e+02 -4.972308457e+01 -4.972308457e+01
11 +6.497247722e+01 +6.497247722e+01 -1.145675228e+02 -1.145675228e+02
97 +5.878776151e+01 +5.878776151e+01 -1.207522385e+02 -1.207522385e+02
239 +3.895862899e+01 +3.895862899e+01 -1.405813710e+02 -1.405813710e+02
606 +2.446846433e+01 +2.446846433e+01 -1.550715357e+02 -1.550715357e+02
1331 +1.544133608e+01 +1.544133608e+01 -1.640986639e+02 -1.640986639e+02
2494 +9.025476471e+00 +9.025476471e+00 -1.705145235e+02 -1.705145235e+02
3280 +6.195656811e+00 +6.195656811e+00 -1.733443432e+02 -1.733443432e+02
3951 +3.967657279e+00 +3.967657279e+00 -1.755723427e+02 -1.755723427e+02
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.628669571e+02 +6.628669571e+02 +7.401769571e+02 +7.401769571e+02
2 +2.553887606e+02 +2.553887606e+02 +3.326987606e+02 +3.326987606e+02
3 +1.981297497e+02 +1.981297497e+02 +2.754397497e+02 +2.754397497e+02
15 +1.318110968e+02 +1.318110968e+02 +2.091210968e+02 +2.091210968e+02
52 +9.096301074e+01 +9.096301074e+01 +1.682730107e+02 +1.682730107e+02
114 +5.192291029e+01 +5.192291029e+01 +1.292329103e+02 +1.292329103e+02
381 +3.888646411e+01 +3.888646411e+01 +1.161964641e+02 +1.161964641e+02
906 +2.492605706e+01 +2.492605706e+01 +1.022360571e+02 +1.022360571e+02
2072 +1.556766205e+01 +1.556766205e+01 +9.287766205e+01 +9.287766205e+01
4402 +9.850041753e+00 +9.850041753e+00 +8.716004175e+01 +8.716004175e+01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.475566279e+02 +4.475566279e+02 +4.874766279e+02 +4.874766279e+02
2 +2.854830342e+02 +2.854830342e+02 +3.254030342e+02 +3.254030342e+02
3 +1.721691105e+02 +1.721691105e+02 +2.120891105e+02 +2.120891105e+02
19 +1.276012059e+02 +1.276012059e+02 +1.675212059e+02 +1.675212059e+02
32 +9.031232315e+01 +9.031232315e+01 +1.302323232e+02 +1.302323232e+02
97 +5.765628952e+01 +5.765628952e+01 +9.757628952e+01 +9.757628952e+01
